,YES VOTES,DISTRICT,COUNTY,PARTY
112364,17,SD 14,LARIMER,UNAFFILIATED
112411,487,SD 14,LARIMER,DEMOCRATIC PARTY
112412,488,SD 14,LARIMER,REPUBLICAN PARTY
112413,25,SD 14,LARIMER,LIBERTARIAN PARTY
112414,13,SD 14,LARIMER,UNAFFILIATED
112461,638,SD 14,LARIMER,DEMOCRATIC PARTY
112462,174,SD 14,LARIMER,REPUBLICAN PARTY
112463,45,SD 14,LARIMER,LIBERTARIAN PARTY
112464,26,SD 14,LARIMER,UNAFFILIATED
112511,1161,SD 14,LARIMER,DEMOCRATIC PARTY
112512,205,SD 14,LARIMER,REPUBLICAN PARTY
112513,55,SD 14,LARIMER,LIBERTARIAN PARTY
112514,30,SD 14,LARIMER,UNAFFILIATED
112561,841,SD 14,LARIMER,DEMOCRATIC PARTY
112562,155,SD 14,LARIMER,REPUBLICAN PARTY
112563,38,SD 14,LARIMER,LIBERTARIAN PARTY
112564,24,SD 14,LARIMER,UNAFFILIATED
112611,856,SD 14,LARIMER,DEMOCRATIC PARTY
112612,383,SD 14,LARIMER,REPUBLICAN PARTY
112613,78,SD 14,LARIMER,LIBERTARIAN PARTY
112614,42,SD 14,LARIMER,UNAFFILIATED
112661,694,SD 14,LARIMER,DEMOCRATIC PARTY
112662,362,SD 14,LARIMER,REPUBLICAN PARTY
112663,61,SD 14,LARIMER,LIBERTARIAN PARTY
112664,27,SD 14,LARIMER,UNAFFILIATED
112711,791,SD 14,LARIMER,DEMOCRATIC PARTY
112712,392,SD 14,LARIMER,REPUBLICAN PARTY
112713,63,SD 14,LARIMER,LIBERTARIAN PARTY
112714,48,SD 14,LARIMER,UNAFFILIATED
112761,834,SD 14,LARIMER,DEMOCRATIC PARTY
112762,349,SD 14,LARIMER,REPUBLICAN PARTY
112763,75,SD 14,LARIMER,LIBERTARIAN PARTY
112764,43,SD 14,LARIMER,UNAFFILIATED
112811,779,SD 14,LARIMER,DEMOCRATIC PARTY
112812,386,SD 14,LARIMER,REPUBLICAN PARTY
112813,82,SD 14,LARIMER,LIBERTARIAN PARTY
112814,49,SD 14,LARIMER,UNAFFILIATED
112861,1755,SD 14,LARIMER,DEMOCRATIC PARTY
112862,923,SD 14,LARIMER,REPUBLICAN PARTY
112863,189,SD 14,LARIMER,LIBERTARIAN PARTY
112864,154,SD 14,LARIMER,UNAFFILIATED
112911,690,SD 14,LARIMER,DEMOCRATIC PARTY
112912,278,SD 14,LARIMER,REPUBLICAN PARTY
112913,38,SD 14,LARIMER,LIBERTARIAN PARTY
112914,19,SD 14,LARIMER,UNAFFILIATED
112961,810,SD 14,LARIMER,DEMOCRATIC PARTY
112962,375,SD 14,LARIMER,REPUBLICAN PARTY
112963,70,SD 14,LARIMER,LIBERTARIAN PARTY
112964,38,SD 14,LARIMER,UNAFFILIATED
113011,733,SD 14,LARIMER,DEMOCRATIC PARTY
113012,341,SD 14,LARIMER,REPUBLICAN PARTY
113013,73,SD 14,LARIMER,LIBERTARIAN PARTY
113014,31,SD 14,LARIMER,UNAFFILIATED
113061,697,SD 14,LARIMER,DEMOCRATIC PARTY
113062,331,SD 14,LARIMER,REPUBLICAN PARTY
113063,40,SD 14,LARIMER,LIBERTARIAN PARTY
113064,31,SD 14,LARIMER,UNAFFILIATED
113111,964,SD 14,LARIMER,DEMOCRATIC PARTY
113112,451,SD 14,LARIMER,REPUBLICAN PARTY
113113,79,SD 14,LARIMER,LIBERTARIAN PARTY
113114,51,SD 14,LARIMER,UNAFFILIATED
113161,683,SD 14,LARIMER,DEMOCRATIC PARTY
113162,437,SD 14,LARIMER,REPUBLICAN PARTY
113163,59,SD 14,LARIMER,LIBERTARIAN PARTY
113164,34,SD 14,LARIMER,UNAFFILIATED
113211,508,SD 14,LARIMER,DEMOCRATIC PARTY
113212,312,SD 14,LARIMER,REPUBLICAN PARTY
113213,16,SD 14,LARIMER,LIBERTARIAN PARTY
113214,13,SD 14,LARIMER,UNAFFILIATED
113261,768,SD 14,LARIMER,DEMOCRATIC PARTY
113262,434,SD 14,LARIMER,REPUBLICAN PARTY
113263,23,SD 14,LARIMER,LIBERTARIAN PARTY
113264,12,SD 14,LARIMER,UNAFFILIATED
113311,614,SD 14,LARIMER,DEMOCRATIC PARTY
113312,337,SD 14,LARIMER,REPUBLICAN PARTY
113313,37,SD 14,LARIMER,LIBERTARIAN PARTY
113314,24,SD 14,LARIMER,UNAFFILIATED
113361,526,SD 14,LARIMER,DEMOCRATIC PARTY
113362,371,SD 14,LARIMER,REPUBLICAN PARTY
113363,34,SD 14,LARIMER,LIBERTARIAN PARTY
113364,26,SD 14,LARIMER,UNAFFILIATED
113411,461,SD 14,LARIMER,DEMOCRATIC PARTY
113412,280,SD 14,LARIMER,REPUBLICAN PARTY
113413,48,SD 14,LARIMER,LIBERTARIAN PARTY
113414,18,SD 14,LARIMER,UNAFFILIATED
113461,545,SD 14,LARIMER,DEMOCRATIC PARTY
113462,303,SD 14,LARIMER,REPUBLICAN PARTY
113463,46,SD 14,LARIMER,LIBERTARIAN PARTY
113464,32,SD 14,LARIMER,UNAFFILIATED
113511,555,SD 14,LARIMER,DEMOCRATIC PARTY
113512,416,SD 14,LARIMER,REPUBLICAN PARTY
113513,41,SD 14,LARIMER,LIBERTARIAN PARTY
113514,28,SD 14,LARIMER,UNAFFILIATED
113561,554,SD 14,LARIMER,DEMOCRATIC PARTY
113562,412,SD 14,LARIMER,REPUBLICAN PARTY
113563,44,SD 14,LARIMER,LIBERTARIAN PARTY
113564,28,SD 14,LARIMER,UNAFFILIATED
113611,672,SD 14,LARIMER,DEMOCRATIC PARTY
113612,591,SD 14,LARIMER,REPUBLICAN PARTY
113613,33,SD 14,LARIMER,LIBERTARIAN PARTY
113614,22,SD 14,LARIMER,UNAFFILIATED
113661,676,SD 14,LARIMER,DEMOCRATIC PARTY
113662,471,SD 14,LARIMER,REPUBLICAN PARTY
113663,45,SD 14,LARIMER,LIBERTARIAN PARTY
113664,31,SD 14,LARIMER,UNAFFILIATED
113711,845,SD 14,LARIMER,DEMOCRATIC PARTY
113712,476,SD 14,LARIMER,REPUBLICAN PARTY
113713,63,SD 14,LARIMER,LIBERTARIAN PARTY
113714,33,SD 14,LARIMER,UNAFFILIATED
113761,597,SD 14,LARIMER,DEMOCRATIC PARTY
113762,582,SD 14,LARIMER,REPUBLICAN PARTY
113763,31,SD 14,LARIMER,LIBERTARIAN PARTY
113764,25,SD 14,LARIMER,UNAFFILIATED
113811,592,SD 14,LARIMER,DEMOCRATIC PARTY
113812,535,SD 14,LARIMER,REPUBLICAN PARTY
113813,31,SD 14,LARIMER,LIBERTARIAN PARTY
113814,10,SD 14,LARIMER,UNAFFILIATED
113861,350,SD 14,LARIMER,DEMOCRATIC PARTY
113862,454,SD 14,LARIMER,REPUBLICAN PARTY
113863,37,SD 14,LARIMER,LIBERTARIAN PARTY
113864,21,SD 14,LARIMER,UNAFFILIATED
113911,465,SD 14,LARIMER,DEMOCRATIC PARTY
113912,603,SD 14,LARIMER,REPUBLICAN PARTY
113913,20,SD 14,LARIMER,LIBERTARIAN PARTY
113914,16,SD 14,LARIMER,UNAFFILIATED
113961,309,SD 14,LARIMER,DEMOCRATIC PARTY
113962,328,SD 14,LARIMER,REPUBLICAN PARTY
113963,29,SD 14,LARIMER,LIBERTARIAN PARTY
113964,10,SD 14,LARIMER,UNAFFILIATED
114011,706,SD 14,LARIMER,DEMOCRATIC PARTY
114012,683,SD 14,LARIMER,REPUBLICAN PARTY
114013,61,SD 14,LARIMER,LIBERTARIAN PARTY
114014,23,SD 14,LARIMER,UNAFFILIATED
117782,435,SD 23,LARIMER,REPUBLICAN PARTY
117783,292,SD 23,LARIMER,DEMOCRATIC PARTY
117830,329,SD 23,LARIMER,REPUBLICAN PARTY
117831,201,SD 23,LARIMER,DEMOCRATIC PARTY
117878,492,SD 23,LARIMER,REPUBLICAN PARTY
117879,204,SD 23,LARIMER,DEMOCRATIC PARTY
117926,272,SD 23,LARIMER,REPUBLICAN PARTY
117927,153,SD 23,LARIMER,DEMOCRATIC PARTY
117974,965,SD 23,LARIMER,REPUBLICAN PARTY
117975,428,SD 23,LARIMER,DEMOCRATIC PARTY
118022,505,SD 23,LARIMER,REPUBLICAN PARTY
118023,266,SD 23,LARIMER,DEMOCRATIC PARTY
118070,630,SD 23,LARIMER,REPUBLICAN PARTY
118071,316,SD 23,LARIMER,DEMOCRATIC PARTY
118118,427,SD 23,LARIMER,REPUBLICAN PARTY
118119,195,SD 23,LARIMER,DEMOCRATIC PARTY
118166,893,SD 23,LARIMER,REPUBLICAN PARTY
118167,403,SD 23,LARIMER,DEMOCRATIC PARTY
118214,274,SD 23,LARIMER,REPUBLICAN PARTY
118215,395,SD 23,LARIMER,DEMOCRATIC PARTY
118262,108,SD 23,LARIMER,REPUBLICAN PARTY
118263,102,SD 23,LARIMER,DEMOCRATIC PARTY
118306,639,SD 14,LARIMER,DEMOCRATIC PARTY
118307,423,SD 14,LARIMER,REPUBLICAN PARTY
118308,109,SD 14,LARIMER,LIBERTARIAN PARTY
118309,70,SD 14,LARIMER,UNAFFILIATED
118310,77,SD 23,LARIMER,REPUBLICAN PARTY
118311,41,SD 23,LARIMER,DEMOCRATIC PARTY
118364,151,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118365,30,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118366,3,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118408,62,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118409,23,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118410,4,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118452,346,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118453,198,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118454,21,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118496,194,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118497,257,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118498,31,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118540,172,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118541,133,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118542,16,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118584,163,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118585,163,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118586,18,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118628,210,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118629,190,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118630,19,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118672,82,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118673,125,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118674,13,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118716,223,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118717,172,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118718,9,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118760,194,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118761,338,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118762,21,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118804,137,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118805,437,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118806,28,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118848,212,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118849,306,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118850,35,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118892,122,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118893,246,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118894,20,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118936,108,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118937,272,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118938,15,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
118980,172,SD 35,LAS ANIMAS,REPUBLICAN PARTY
118981,403,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
118982,21,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
119024,197,SD 35,LAS ANIMAS,REPUBLICAN PARTY
119025,401,SD 35,LAS ANIMAS,DEMOCRATIC PARTY
119026,13,SD 35,LAS ANIMAS,LIBERTARIAN PARTY
122860,312,SD 35,MINERAL,REPUBLICAN PARTY
122861,286,SD 35,MINERAL,DEMOCRATIC PARTY
122862,18,SD 35,MINERAL,LIBERTARIAN PARTY
122907,164,SD 8,MOFFAT,DEMOCRATIC PARTY
122908,824,SD 8,MOFFAT,REPUBLICAN PARTY
122909,31,SD 8,MOFFAT,LIBERTARIAN PARTY
122954,70,SD 8,MOFFAT,DEMOCRATIC PARTY
122955,369,SD 8,MOFFAT,REPUBLICAN PARTY
122956,26,SD 8,MOFFAT,LIBERTARIAN PARTY
123001,160,SD 8,MOFFAT,DEMOCRATIC PARTY
123002,700,SD 8,MOFFAT,REPUBLICAN PARTY
123003,48,SD 8,MOFFAT,LIBERTARIAN PARTY
123048,10,SD 8,MOFFAT,DEMOCRATIC PARTY
123049,60,SD 8,MOFFAT,REPUBLICAN PARTY
123050,4,SD 8,MOFFAT,LIBERTARIAN PARTY
123095,170,SD 8,MOFFAT,DEMOCRATIC PARTY
123096,507,SD 8,MOFFAT,REPUBLICAN PARTY
123097,28,SD 8,MOFFAT,LIBERTARIAN PARTY
123142,15,SD 8,MOFFAT,DEMOCRATIC PARTY
123143,111,SD 8,MOFFAT,REPUBLICAN PARTY
123144,8,SD 8,MOFFAT,LIBERTARIAN PARTY
123189,124,SD 8,MOFFAT,DEMOCRATIC PARTY
123190,405,SD 8,MOFFAT,REPUBLICAN PARTY
123191,20,SD 8,MOFFAT,LIBERTARIAN PARTY
123236,58,SD 8,MOFFAT,DEMOCRATIC PARTY
123237,120,SD 8,MOFFAT,REPUBLICAN PARTY
123238,7,SD 8,MOFFAT,LIBERTARIAN PARTY
123283,145,SD 8,MOFFAT,DEMOCRATIC PARTY
123284,416,SD 8,MOFFAT,REPUBLICAN PARTY
123285,36,SD 8,MOFFAT,LIBERTARIAN PARTY
123330,11,SD 8,MOFFAT,DEMOCRATIC PARTY
123331,87,SD 8,MOFFAT,REPUBLICAN PARTY
123332,5,SD 8,MOFFAT,LIBERTARIAN PARTY
123377,96,SD 8,MOFFAT,DEMOCRATIC PARTY
123378,311,SD 8,MOFFAT,REPUBLICAN PARTY
123379,36,SD 8,MOFFAT,LIBERTARIAN PARTY
123424,71,SD 8,MOFFAT,DEMOCRATIC PARTY
123425,210,SD 8,MOFFAT,REPUBLICAN PARTY
123426,18,SD 8,MOFFAT,LIBERTARIAN PARTY
123471,91,SD 8,MOFFAT,DEMOCRATIC PARTY
123472,207,SD 8,MOFFAT,REPUBLICAN PARTY
123473,14,SD 8,MOFFAT,LIBERTARIAN PARTY
123505,34,SD 8,MOFFAT,DEMOCRATIC PARTY
123506,70,SD 8,MOFFAT,REPUBLICAN PARTY
123507,12,SD 8,MOFFAT,LIBERTARIAN PARTY
125963,391,SD 35,OTERO,REPUBLICAN PARTY
125964,358,SD 35,OTERO,DEMOCRATIC PARTY
125965,21,SD 35,OTERO,LIBERTARIAN PARTY
126008,178,SD 35,OTERO,REPUBLICAN PARTY
126009,170,SD 35,OTERO,DEMOCRATIC PARTY
126010,10,SD 35,OTERO,LIBERTARIAN PARTY
126053,425,SD 35,OTERO,REPUBLICAN PARTY
126054,236,SD 35,OTERO,DEMOCRATIC PARTY
126055,30,SD 35,OTERO,LIBERTARIAN PARTY
126098,297,SD 35,OTERO,REPUBLICAN PARTY
126099,194,SD 35,OTERO,DEMOCRATIC PARTY
126100,18,SD 35,OTERO,LIBERTARIAN PARTY
126143,95,SD 35,OTERO,REPUBLICAN PARTY
126144,247,SD 35,OTERO,DEMOCRATIC PARTY
126145,10,SD 35,OTERO,LIBERTARIAN PARTY
126188,243,SD 35,OTERO,REPUBLICAN PARTY
126189,113,SD 35,OTERO,DEMOCRATIC PARTY
126190,10,SD 35,OTERO,LIBERTARIAN PARTY
126233,155,SD 35,OTERO,REPUBLICAN PARTY
126234,172,SD 35,OTERO,DEMOCRATIC PARTY
126235,16,SD 35,OTERO,LIBERTARIAN PARTY
126278,167,SD 35,OTERO,REPUBLICAN PARTY
126279,302,SD 35,OTERO,DEMOCRATIC PARTY
126280,12,SD 35,OTERO,LIBERTARIAN PARTY
126323,198,SD 35,OTERO,REPUBLICAN PARTY
126324,232,SD 35,OTERO,DEMOCRATIC PARTY
126325,18,SD 35,OTERO,LIBERTARIAN PARTY
126368,113,SD 35,OTERO,REPUBLICAN PARTY
126369,224,SD 35,OTERO,DEMOCRATIC PARTY
126370,16,SD 35,OTERO,LIBERTARIAN PARTY
126413,336,SD 35,OTERO,REPUBLICAN PARTY
126414,181,SD 35,OTERO,DEMOCRATIC PARTY
126415,11,SD 35,OTERO,LIBERTARIAN PARTY
126458,237,SD 35,OTERO,REPUBLICAN PARTY
126459,324,SD 35,OTERO,DEMOCRATIC PARTY
126460,22,SD 35,OTERO,LIBERTARIAN PARTY
126503,107,SD 35,OTERO,REPUBLICAN PARTY
126504,300,SD 35,OTERO,DEMOCRATIC PARTY
126505,14,SD 35,OTERO,LIBERTARIAN PARTY
126548,315,SD 35,OTERO,REPUBLICAN PARTY
126549,281,SD 35,OTERO,DEMOCRATIC PARTY
126550,23,SD 35,OTERO,LIBERTARIAN PARTY
126593,159,SD 35,OTERO,REPUBLICAN PARTY
126594,199,SD 35,OTERO,DEMOCRATIC PARTY
126595,11,SD 35,OTERO,LIBERTARIAN PARTY
126638,371,SD 35,OTERO,REPUBLICAN PARTY
126639,168,SD 35,OTERO,DEMOCRATIC PARTY
126640,12,SD 35,OTERO,LIBERTARIAN PARTY
126683,171,SD 35,OTERO,REPUBLICAN PARTY
126684,89,SD 35,OTERO,DEMOCRATIC PARTY
126685,14,SD 35,OTERO,LIBERTARIAN PARTY
128366,149,SD 35,PROWERS,REPUBLICAN PARTY
128367,110,SD 35,PROWERS,DEMOCRATIC PARTY
128368,17,SD 35,PROWERS,LIBERTARIAN PARTY
128410,172,SD 35,PROWERS,REPUBLICAN PARTY
128411,86,SD 35,PROWERS,DEMOCRATIC PARTY
128412,10,SD 35,PROWERS,LIBERTARIAN PARTY
128454,165,SD 35,PROWERS,REPUBLICAN PARTY
128455,143,SD 35,PROWERS,DEMOCRATIC PARTY
128456,6,SD 35,PROWERS,LIBERTARIAN PARTY
128498,148,SD 35,PROWERS,REPUBLICAN PARTY
128499,133,SD 35,PROWERS,DEMOCRATIC PARTY
128500,16,SD 35,PROWERS,LIBERTARIAN PARTY
128542,111,SD 35,PROWERS,REPUBLICAN PARTY
128543,178,SD 35,PROWERS,DEMOCRATIC PARTY
128544,15,SD 35,PROWERS,LIBERTARIAN PARTY
128586,274,SD 35,PROWERS,REPUBLICAN PARTY
128587,75,SD 35,PROWERS,DEMOCRATIC PARTY
128588,10,SD 35,PROWERS,LIBERTARIAN PARTY
128630,297,SD 35,PROWERS,REPUBLICAN PARTY
128631,95,SD 35,PROWERS,DEMOCRATIC PARTY
128632,17,SD 35,PROWERS,LIBERTARIAN PARTY
128674,269,SD 35,PROWERS,REPUBLICAN PARTY
128675,173,SD 35,PROWERS,DEMOCRATIC PARTY
128676,19,SD 35,PROWERS,LIBERTARIAN PARTY
128718,147,SD 35,PROWERS,REPUBLICAN PARTY
128719,99,SD 35,PROWERS,DEMOCRATIC PARTY
128720,13,SD 35,PROWERS,LIBERTARIAN PARTY
128762,452,SD 35,PROWERS,REPUBLICAN PARTY
128763,179,SD 35,PROWERS,DEMOCRATIC PARTY
128764,13,SD 35,PROWERS,LIBERTARIAN PARTY
128806,225,SD 35,PROWERS,REPUBLICAN PARTY
128807,142,SD 35,PROWERS,DEMOCRATIC PARTY
128808,20,SD 35,PROWERS,LIBERTARIAN PARTY
128850,255,SD 35,PROWERS,REPUBLICAN PARTY
128851,121,SD 35,PROWERS,DEMOCRATIC PARTY
128852,23,SD 35,PROWERS,LIBERTARIAN PARTY
128894,225,SD 35,PROWERS,REPUBLICAN PARTY
128895,88,SD 35,PROWERS,DEMOCRATIC PARTY
128896,13,SD 35,PROWERS,LIBERTARIAN PARTY
133868,709,SD 35,PUEBLO,REPUBLICAN PARTY
133869,419,SD 35,PUEBLO,DEMOCRATIC PARTY
133870,54,SD 35,PUEBLO,LIBERTARIAN PARTY
133915,497,SD 35,PUEBLO,REPUBLICAN PARTY
133916,239,SD 35,PUEBLO,DEMOCRATIC PARTY
133917,30,SD 35,PUEBLO,LIBERTARIAN PARTY
133962,246,SD 35,PUEBLO,REPUBLICAN PARTY
133963,98,SD 35,PUEBLO,DEMOCRATIC PARTY
133964,11,SD 35,PUEBLO,LIBERTARIAN PARTY
134009,325,SD 35,PUEBLO,REPUBLICAN PARTY
134010,285,SD 35,PUEBLO,DEMOCRATIC PARTY
134011,28,SD 35,PUEBLO,LIBERTARIAN PARTY
134056,356,SD 35,PUEBLO,REPUBLICAN PARTY
134057,220,SD 35,PUEBLO,DEMOCRATIC PARTY
134058,31,SD 35,PUEBLO,LIBERTARIAN PARTY
134103,337,SD 35,PUEBLO,REPUBLICAN PARTY
134104,284,SD 35,PUEBLO,DEMOCRATIC PARTY
134105,29,SD 35,PUEBLO,LIBERTARIAN PARTY
134150,388,SD 35,PUEBLO,REPUBLICAN PARTY
134151,341,SD 35,PUEBLO,DEMOCRATIC PARTY
134152,23,SD 35,PUEBLO,LIBERTARIAN PARTY
134197,561,SD 35,PUEBLO,REPUBLICAN PARTY
134198,474,SD 35,PUEBLO,DEMOCRATIC PARTY
134199,42,SD 35,PUEBLO,LIBERTARIAN PARTY
134244,272,SD 35,PUEBLO,REPUBLICAN PARTY
134245,260,SD 35,PUEBLO,DEMOCRATIC PARTY
134246,24,SD 35,PUEBLO,LIBERTARIAN PARTY
134291,216,SD 35,PUEBLO,REPUBLICAN PARTY
134292,299,SD 35,PUEBLO,DEMOCRATIC PARTY
134293,15,SD 35,PUEBLO,LIBERTARIAN PARTY
134338,113,SD 35,PUEBLO,REPUBLICAN PARTY
134339,37,SD 35,PUEBLO,DEMOCRATIC PARTY
134340,8,SD 35,PUEBLO,LIBERTARIAN PARTY
134385,229,SD 35,PUEBLO,REPUBLICAN PARTY
134386,178,SD 35,PUEBLO,DEMOCRATIC PARTY
134387,33,SD 35,PUEBLO,LIBERTARIAN PARTY
134432,186,SD 35,PUEBLO,REPUBLICAN PARTY
134433,98,SD 35,PUEBLO,DEMOCRATIC PARTY
134434,12,SD 35,PUEBLO,LIBERTARIAN PARTY
134479,247,SD 35,PUEBLO,REPUBLICAN PARTY
134480,357,SD 35,PUEBLO,DEMOCRATIC PARTY
134481,26,SD 35,PUEBLO,LIBERTARIAN PARTY
134526,464,SD 35,PUEBLO,REPUBLICAN PARTY
134527,514,SD 35,PUEBLO,DEMOCRATIC PARTY
134528,40,SD 35,PUEBLO,LIBERTARIAN PARTY
134573,224,SD 35,PUEBLO,REPUBLICAN PARTY
134574,103,SD 35,PUEBLO,DEMOCRATIC PARTY
134575,12,SD 35,PUEBLO,LIBERTARIAN PARTY
134620,88,SD 8,RIO BLANCO,DEMOCRATIC PARTY
134621,610,SD 8,RIO BLANCO,REPUBLICAN PARTY
134622,26,SD 8,RIO BLANCO,LIBERTARIAN PARTY
134670,76,SD 8,RIO BLANCO,DEMOCRATIC PARTY
134671,490,SD 8,RIO BLANCO,REPUBLICAN PARTY
134672,13,SD 8,RIO BLANCO,LIBERTARIAN PARTY
134720,147,SD 8,RIO BLANCO,DEMOCRATIC PARTY
134721,617,SD 8,RIO BLANCO,REPUBLICAN PARTY
134722,41,SD 8,RIO BLANCO,LIBERTARIAN PARTY
134770,220,SD 8,RIO BLANCO,DEMOCRATIC PARTY
134771,745,SD 8,RIO BLANCO,REPUBLICAN PARTY
134772,46,SD 8,RIO BLANCO,LIBERTARIAN PARTY
134820,1,SD 8,RIO BLANCO,DEMOCRATIC PARTY
134821,43,SD 8,RIO BLANCO,REPUBLICAN PARTY
134822,5,SD 8,RIO BLANCO,LIBERTARIAN PARTY
134855,6,SD 8,RIO BLANCO,DEMOCRATIC PARTY
134856,29,SD 8,RIO BLANCO,REPUBLICAN PARTY
134857,2,SD 8,RIO BLANCO,LIBERTARIAN PARTY
134905,121,SD 35,RIO GRANDE,REPUBLICAN PARTY
134906,96,SD 35,RIO GRANDE,DEMOCRATIC PARTY
134907,9,SD 35,RIO GRANDE,LIBERTARIAN PARTY
134952,185,SD 35,RIO GRANDE,REPUBLICAN PARTY
134953,165,SD 35,RIO GRANDE,DEMOCRATIC PARTY
134954,17,SD 35,RIO GRANDE,LIBERTARIAN PARTY
134999,303,SD 35,RIO GRANDE,REPUBLICAN PARTY
135000,253,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135001,19,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135046,92,SD 35,RIO GRANDE,REPUBLICAN PARTY
135047,158,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135048,7,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135093,269,SD 35,RIO GRANDE,REPUBLICAN PARTY
135094,85,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135095,9,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135140,85,SD 35,RIO GRANDE,REPUBLICAN PARTY
135141,49,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135142,3,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135187,270,SD 35,RIO GRANDE,REPUBLICAN PARTY
135188,116,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135189,7,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135234,284,SD 35,RIO GRANDE,REPUBLICAN PARTY
135235,146,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135236,14,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135281,102,SD 35,RIO GRANDE,REPUBLICAN PARTY
135282,207,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135283,13,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135328,478,SD 35,RIO GRANDE,REPUBLICAN PARTY
135329,222,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135330,26,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135375,219,SD 35,RIO GRANDE,REPUBLICAN PARTY
135376,163,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135377,18,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135422,107,SD 35,RIO GRANDE,REPUBLICAN PARTY
135423,170,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135424,13,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135469,173,SD 35,RIO GRANDE,REPUBLICAN PARTY
135470,100,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135471,7,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135516,192,SD 35,RIO GRANDE,REPUBLICAN PARTY
135517,166,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135518,10,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135563,64,SD 35,RIO GRANDE,REPUBLICAN PARTY
135564,214,SD 35,RIO GRANDE,DEMOCRATIC PARTY
135565,11,SD 35,RIO GRANDE,LIBERTARIAN PARTY
135610,265,SD 8,ROUTT,DEMOCRATIC PARTY
135611,347,SD 8,ROUTT,REPUBLICAN PARTY
135612,15,SD 8,ROUTT,LIBERTARIAN PARTY
135656,124,SD 8,ROUTT,DEMOCRATIC PARTY
135657,313,SD 8,ROUTT,REPUBLICAN PARTY
135658,19,SD 8,ROUTT,LIBERTARIAN PARTY
