,YES VOTES,DISTRICT,COUNTY,PARTY
100001,61,SD 5,PITKIN,LIBERTARIAN PARTY
100002,30,SD 5,PITKIN,LIBERTARIAN PARTY
100003,38,SD 5,PITKIN,LIBERTARIAN PARTY
100004,22,SD 5,PITKIN,LIBERTARIAN PARTY
100005,371,SD 6,ARCHULETA,REPUBLICAN PARTY
100006,399,SD 6,ARCHULETA,REPUBLICAN PARTY
100007,317,SD 6,ARCHULETA,REPUBLICAN PARTY
100008,154,SD 6,ARCHULETA,REPUBLICAN PARTY
100009,213,SD 6,ARCHULETA,REPUBLICAN PARTY
100010,756,SD 6,ARCHULETA,REPUBLICAN PARTY
100011,532,SD 6,ARCHULETA,REPUBLICAN PARTY
100012,697,SD 6,ARCHULETA,REPUBLICAN PARTY
100013,66,SD 6,DOLORES,REPUBLICAN PARTY
100014,150,SD 6,DOLORES,REPUBLICAN PARTY
100015,186,SD 6,DOLORES,REPUBLICAN PARTY
100016,310,SD 6,DOLORES,REPUBLICAN PARTY
100017,276,SD 6,LA PLATA,REPUBLICAN PARTY
100018,222,SD 6,LA PLATA,REPUBLICAN PARTY
100019,174,SD 6,LA PLATA,REPUBLICAN PARTY
100020,468,SD 6,LA PLATA,REPUBLICAN PARTY
100021,430,SD 6,LA PLATA,REPUBLICAN PARTY
100022,427,SD 6,LA PLATA,REPUBLICAN PARTY
100023,452,SD 6,LA PLATA,REPUBLICAN PARTY
100024,470,SD 6,LA PLATA,REPUBLICAN PARTY
100025,383,SD 6,LA PLATA,REPUBLICAN PARTY
100026,242,SD 6,LA PLATA,REPUBLICAN PARTY
100027,778,SD 6,LA PLATA,REPUBLICAN PARTY
100028,636,SD 6,LA PLATA,REPUBLICAN PARTY
100029,786,SD 6,LA PLATA,REPUBLICAN PARTY
100030,627,SD 6,LA PLATA,REPUBLICAN PARTY
100031,260,SD 6,LA PLATA,REPUBLICAN PARTY
100032,395,SD 6,LA PLATA,REPUBLICAN PARTY
100033,776,SD 6,LA PLATA,REPUBLICAN PARTY
100034,548,SD 6,LA PLATA,REPUBLICAN PARTY
100035,906,SD 6,LA PLATA,REPUBLICAN PARTY
100036,661,SD 6,LA PLATA,REPUBLICAN PARTY
100037,674,SD 6,LA PLATA,REPUBLICAN PARTY
100038,714,SD 6,LA PLATA,REPUBLICAN PARTY
100039,808,SD 6,LA PLATA,REPUBLICAN PARTY
100040,444,SD 6,LA PLATA,REPUBLICAN PARTY
100041,269,SD 6,LA PLATA,REPUBLICAN PARTY
100042,1084,SD 6,LA PLATA,REPUBLICAN PARTY
100043,181,SD 6,LA PLATA,REPUBLICAN PARTY
100044,552,SD 6,LA PLATA,REPUBLICAN PARTY
100045,632,SD 6,LA PLATA,REPUBLICAN PARTY
100046,781,SD 6,LA PLATA,REPUBLICAN PARTY
100047,166,SD 6,LA PLATA,REPUBLICAN PARTY
100048,335,SD 6,LA PLATA,REPUBLICAN PARTY
100049,286,SD 6,MONTEZUMA,REPUBLICAN PARTY
100050,1039,SD 6,MONTEZUMA,REPUBLICAN PARTY
100051,864,SD 6,MONTEZUMA,REPUBLICAN PARTY
100052,939,SD 6,MONTEZUMA,REPUBLICAN PARTY
100053,481,SD 6,MONTEZUMA,REPUBLICAN PARTY
100054,84,SD 6,MONTEZUMA,REPUBLICAN PARTY
100055,872,SD 6,MONTEZUMA,REPUBLICAN PARTY
100056,594,SD 6,MONTEZUMA,REPUBLICAN PARTY
100057,506,SD 6,MONTEZUMA,REPUBLICAN PARTY
100058,684,SD 6,MONTEZUMA,REPUBLICAN PARTY
100059,988,SD 6,MONTEZUMA,REPUBLICAN PARTY
100060,518,SD 6,MONTROSE,REPUBLICAN PARTY
100061,561,SD 6,MONTROSE,REPUBLICAN PARTY
100062,480,SD 6,MONTROSE,REPUBLICAN PARTY
100063,476,SD 6,MONTROSE,REPUBLICAN PARTY
100064,418,SD 6,MONTROSE,REPUBLICAN PARTY
100065,481,SD 6,MONTROSE,REPUBLICAN PARTY
100066,305,SD 6,MONTROSE,REPUBLICAN PARTY
100067,185,SD 6,MONTROSE,REPUBLICAN PARTY
100068,525,SD 6,MONTROSE,REPUBLICAN PARTY
100069,58,SD 6,MONTROSE,REPUBLICAN PARTY
100070,79,SD 6,MONTROSE,REPUBLICAN PARTY
100071,549,SD 6,MONTROSE,REPUBLICAN PARTY
100072,516,SD 6,MONTROSE,REPUBLICAN PARTY
100073,359,SD 6,MONTROSE,REPUBLICAN PARTY
100074,13,SD 6,MONTROSE,REPUBLICAN PARTY
100075,214,SD 6,MONTROSE,REPUBLICAN PARTY
100076,484,SD 6,MONTROSE,REPUBLICAN PARTY
100077,524,SD 6,MONTROSE,REPUBLICAN PARTY
100078,466,SD 6,MONTROSE,REPUBLICAN PARTY
100079,601,SD 6,MONTROSE,REPUBLICAN PARTY
100080,537,SD 6,MONTROSE,REPUBLICAN PARTY
100081,544,SD 6,MONTROSE,REPUBLICAN PARTY
100082,610,SD 6,MONTROSE,REPUBLICAN PARTY
100083,510,SD 6,MONTROSE,REPUBLICAN PARTY
100084,666,SD 6,MONTROSE,REPUBLICAN PARTY
100085,491,SD 6,MONTROSE,REPUBLICAN PARTY
100086,389,SD 6,MONTROSE,REPUBLICAN PARTY
100087,594,SD 6,MONTROSE,REPUBLICAN PARTY
100088,207,SD 6,OURAY,REPUBLICAN PARTY
100089,294,SD 6,OURAY,REPUBLICAN PARTY
100090,529,SD 6,OURAY,REPUBLICAN PARTY
100091,269,SD 6,OURAY,REPUBLICAN PARTY
100092,321,SD 6,OURAY,REPUBLICAN PARTY
100093,274,SD 6,SAN JUAN,REPUBLICAN PARTY
100094,378,SD 6,SAN MIGUEL,REPUBLICAN PARTY
100095,266,SD 6,SAN MIGUEL,REPUBLICAN PARTY
100096,178,SD 6,SAN MIGUEL,REPUBLICAN PARTY
100097,367,SD 6,SAN MIGUEL,REPUBLICAN PARTY
100098,45,SD 6,SAN MIGUEL,REPUBLICAN PARTY
100099,156,SD 6,SAN MIGUEL,REPUBLICAN PARTY
100100,146,SD 7,MESA,DEMOCRATIC PARTY
100101,203,SD 7,MESA,DEMOCRATIC PARTY
100102,258,SD 7,MESA,DEMOCRATIC PARTY
100103,344,SD 7,MESA,DEMOCRATIC PARTY
100104,211,SD 7,MESA,DEMOCRATIC PARTY
100105,278,SD 7,MESA,DEMOCRATIC PARTY
100106,269,SD 7,MESA,DEMOCRATIC PARTY
100107,145,SD 7,MESA,DEMOCRATIC PARTY
100108,223,SD 7,MESA,DEMOCRATIC PARTY
100109,189,SD 7,MESA,DEMOCRATIC PARTY
100110,29,SD 7,MESA,DEMOCRATIC PARTY
100111,162,SD 7,MESA,DEMOCRATIC PARTY
100112,289,SD 7,MESA,DEMOCRATIC PARTY
100113,207,SD 7,MESA,DEMOCRATIC PARTY
100114,223,SD 7,MESA,DEMOCRATIC PARTY
100115,118,SD 7,MESA,DEMOCRATIC PARTY
100116,282,SD 7,MESA,DEMOCRATIC PARTY
100117,83,SD 7,MESA,DEMOCRATIC PARTY
100118,59,SD 7,MESA,DEMOCRATIC PARTY
100119,353,SD 7,MESA,DEMOCRATIC PARTY
100120,304,SD 7,MESA,DEMOCRATIC PARTY
100121,302,SD 7,MESA,DEMOCRATIC PARTY
100122,266,SD 7,MESA,DEMOCRATIC PARTY
100123,324,SD 7,MESA,DEMOCRATIC PARTY
100124,347,SD 7,MESA,DEMOCRATIC PARTY
100125,403,SD 7,MESA,DEMOCRATIC PARTY
100126,254,SD 7,MESA,DEMOCRATIC PARTY
100127,242,SD 7,MESA,DEMOCRATIC PARTY
100128,193,SD 7,MESA,DEMOCRATIC PARTY
100129,326,SD 7,MESA,DEMOCRATIC PARTY
100130,223,SD 7,MESA,DEMOCRATIC PARTY
100131,235,SD 7,MESA,DEMOCRATIC PARTY
100132,375,SD 7,MESA,DEMOCRATIC PARTY
100133,166,SD 7,MESA,DEMOCRATIC PARTY
100134,344,SD 7,MESA,DEMOCRATIC PARTY
100135,314,SD 7,MESA,DEMOCRATIC PARTY
100136,314,SD 7,MESA,DEMOCRATIC PARTY
100137,583,SD 7,MESA,DEMOCRATIC PARTY
100138,587,SD 7,MESA,DEMOCRATIC PARTY
100139,311,SD 7,MESA,DEMOCRATIC PARTY
100140,246,SD 7,MESA,DEMOCRATIC PARTY
100141,377,SD 7,MESA,DEMOCRATIC PARTY
100142,433,SD 7,MESA,DEMOCRATIC PARTY
100143,419,SD 7,MESA,DEMOCRATIC PARTY
100144,583,SD 7,MESA,DEMOCRATIC PARTY
100145,480,SD 7,MESA,DEMOCRATIC PARTY
100146,384,SD 7,MESA,DEMOCRATIC PARTY
100147,327,SD 7,MESA,DEMOCRATIC PARTY
100148,387,SD 7,MESA,DEMOCRATIC PARTY
100149,253,SD 7,MESA,DEMOCRATIC PARTY
100150,285,SD 7,MESA,DEMOCRATIC PARTY
100151,225,SD 7,MESA,DEMOCRATIC PARTY
100152,277,SD 7,MESA,DEMOCRATIC PARTY
100153,364,SD 7,MESA,DEMOCRATIC PARTY
100154,284,SD 7,MESA,DEMOCRATIC PARTY
100155,325,SD 7,MESA,DEMOCRATIC PARTY
100156,373,SD 7,MESA,DEMOCRATIC PARTY
100157,831,SD 7,MESA,REPUBLICAN PARTY
100158,836,SD 7,MESA,REPUBLICAN PARTY
100159,769,SD 7,MESA,REPUBLICAN PARTY
100160,812,SD 7,MESA,REPUBLICAN PARTY
100161,691,SD 7,MESA,REPUBLICAN PARTY
100162,817,SD 7,MESA,REPUBLICAN PARTY
100163,670,SD 7,MESA,REPUBLICAN PARTY
100164,446,SD 7,MESA,REPUBLICAN PARTY
100165,438,SD 7,MESA,REPUBLICAN PARTY
100166,453,SD 7,MESA,REPUBLICAN PARTY
100167,109,SD 7,MESA,REPUBLICAN PARTY
100168,713,SD 7,MESA,REPUBLICAN PARTY
100169,737,SD 7,MESA,REPUBLICAN PARTY
100170,712,SD 7,MESA,REPUBLICAN PARTY
100171,505,SD 7,MESA,REPUBLICAN PARTY
100172,448,SD 7,MESA,REPUBLICAN PARTY
100173,389,SD 7,MESA,REPUBLICAN PARTY
100174,434,SD 7,MESA,REPUBLICAN PARTY
100175,279,SD 7,MESA,REPUBLICAN PARTY
100176,877,SD 7,MESA,REPUBLICAN PARTY
100177,834,SD 7,MESA,REPUBLICAN PARTY
100178,798,SD 7,MESA,REPUBLICAN PARTY
100179,638,SD 7,MESA,REPUBLICAN PARTY
100180,804,SD 7,MESA,REPUBLICAN PARTY
100181,990,SD 7,MESA,REPUBLICAN PARTY
100182,857,SD 7,MESA,REPUBLICAN PARTY
100183,699,SD 7,MESA,REPUBLICAN PARTY
100184,842,SD 7,MESA,REPUBLICAN PARTY
100185,932,SD 7,MESA,REPUBLICAN PARTY
100186,710,SD 7,MESA,REPUBLICAN PARTY
100187,686,SD 7,MESA,REPUBLICAN PARTY
100188,595,SD 7,MESA,REPUBLICAN PARTY
100189,933,SD 7,MESA,REPUBLICAN PARTY
100190,533,SD 7,MESA,REPUBLICAN PARTY
100191,734,SD 7,MESA,REPUBLICAN PARTY
100192,499,SD 7,MESA,REPUBLICAN PARTY
100193,498,SD 7,MESA,REPUBLICAN PARTY
100194,775,SD 7,MESA,REPUBLICAN PARTY
100195,396,SD 7,MESA,REPUBLICAN PARTY
100196,763,SD 7,MESA,REPUBLICAN PARTY
100197,673,SD 7,MESA,REPUBLICAN PARTY
100198,854,SD 7,MESA,REPUBLICAN PARTY
100199,560,SD 7,MESA,REPUBLICAN PARTY
100200,654,SD 7,MESA,REPUBLICAN PARTY
100201,615,SD 7,MESA,REPUBLICAN PARTY
100202,889,SD 7,MESA,REPUBLICAN PARTY
100203,968,SD 7,MESA,REPUBLICAN PARTY
100204,883,SD 7,MESA,REPUBLICAN PARTY
100205,885,SD 7,MESA,REPUBLICAN PARTY
100206,767,SD 7,MESA,REPUBLICAN PARTY
100207,735,SD 7,MESA,REPUBLICAN PARTY
100208,753,SD 7,MESA,REPUBLICAN PARTY
100209,689,SD 7,MESA,REPUBLICAN PARTY
100210,718,SD 7,MESA,REPUBLICAN PARTY
100211,574,SD 7,MESA,REPUBLICAN PARTY
100212,771,SD 7,MESA,REPUBLICAN PARTY
100213,1110,SD 7,MESA,REPUBLICAN PARTY
100214,1550,SD 9,EL PASO,REPUBLICAN PARTY
100215,1192,SD 9,EL PASO,REPUBLICAN PARTY
100216,1366,SD 9,EL PASO,REPUBLICAN PARTY
100217,1665,SD 9,EL PASO,REPUBLICAN PARTY
100218,1258,SD 9,EL PASO,REPUBLICAN PARTY
100219,1183,SD 9,EL PASO,REPUBLICAN PARTY
100220,894,SD 9,EL PASO,REPUBLICAN PARTY
100221,904,SD 9,EL PASO,REPUBLICAN PARTY
100222,907,SD 9,EL PASO,REPUBLICAN PARTY
100223,808,SD 9,EL PASO,REPUBLICAN PARTY
100224,1160,SD 9,EL PASO,REPUBLICAN PARTY
100225,633,SD 9,EL PASO,REPUBLICAN PARTY
100226,480,SD 9,EL PASO,REPUBLICAN PARTY
100227,557,SD 9,EL PASO,REPUBLICAN PARTY
100228,94,SD 9,EL PASO,REPUBLICAN PARTY
100229,1343,SD 9,EL PASO,REPUBLICAN PARTY
100230,1260,SD 9,EL PASO,REPUBLICAN PARTY
100231,965,SD 9,EL PASO,REPUBLICAN PARTY
100232,613,SD 9,EL PASO,REPUBLICAN PARTY
100233,844,SD 9,EL PASO,REPUBLICAN PARTY
100234,573,SD 9,EL PASO,REPUBLICAN PARTY
100235,751,SD 9,EL PASO,REPUBLICAN PARTY
100236,1037,SD 9,EL PASO,REPUBLICAN PARTY
100237,1194,SD 9,EL PASO,REPUBLICAN PARTY
100238,1146,SD 9,EL PASO,REPUBLICAN PARTY
100239,1190,SD 9,EL PASO,REPUBLICAN PARTY
100240,699,SD 9,EL PASO,REPUBLICAN PARTY
100241,1047,SD 9,EL PASO,REPUBLICAN PARTY
100242,994,SD 9,EL PASO,REPUBLICAN PARTY
100243,1304,SD 9,EL PASO,REPUBLICAN PARTY
100244,1155,SD 9,EL PASO,REPUBLICAN PARTY
100245,856,SD 9,EL PASO,REPUBLICAN PARTY
100246,824,SD 9,EL PASO,REPUBLICAN PARTY
100247,1240,SD 9,EL PASO,REPUBLICAN PARTY
100248,1541,SD 9,EL PASO,REPUBLICAN PARTY
100249,1235,SD 9,EL PASO,REPUBLICAN PARTY
100250,1224,SD 9,EL PASO,REPUBLICAN PARTY
100251,1199,SD 9,EL PASO,REPUBLICAN PARTY
100252,139,SD 9,EL PASO,REPUBLICAN PARTY
100253,1098,SD 9,EL PASO,REPUBLICAN PARTY
100254,772,SD 9,EL PASO,REPUBLICAN PARTY
100255,1022,SD 9,EL PASO,REPUBLICAN PARTY
100256,1010,SD 9,EL PASO,REPUBLICAN PARTY
100257,1128,SD 9,EL PASO,REPUBLICAN PARTY
100258,984,SD 9,EL PASO,REPUBLICAN PARTY
100259,156,SD 9,EL PASO,REPUBLICAN PARTY
100260,995,SD 9,EL PASO,REPUBLICAN PARTY
100261,1039,SD 9,EL PASO,REPUBLICAN PARTY
100262,1061,SD 9,EL PASO,REPUBLICAN PARTY
100263,1109,SD 9,EL PASO,REPUBLICAN PARTY
100264,1005,SD 9,EL PASO,REPUBLICAN PARTY
100265,878,SD 9,EL PASO,REPUBLICAN PARTY
100266,999,SD 9,EL PASO,REPUBLICAN PARTY
100267,448,SD 9,EL PASO,REPUBLICAN PARTY
100268,904,SD 9,EL PASO,REPUBLICAN PARTY
100269,235,SD 9,EL PASO,REPUBLICAN PARTY
